acad,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
helin,Common SNPs in Myelin Transcription Factor 1-Like (MYT1L): Association with Major Depressive Disorder in the Chinese Han Population,"Wang, Ti; Zeng, Zhen; Li, Tao; Liu, Jie; Li, Junyan; Li, You; Zhao, Qian; Wei, Zhiyun; Wang, Yang; Li, Baojie; Feng, Guoyin; He, Lin; Shi, Yongyong",PLOS ONE,2010,4,0.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
helin,Association and expression study of synapsin III and schizophrenia,"Chen, Qi; Che, Rongling; Wang, Xu; O'Neill, Francis A.; Walsh, Dermot; Tang, Wei; Shi, Yongyong; He, Lin; Kendler, Kenneth S.; Chen, Xiangning",NEUROSCIENCE LETTERS,2009,4,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
helin,A case-control association study between the CYP3A4 and CYP3A5 genes and schizophrenia in the Chinese Han population,"Du, Jing; Xu, Yifeng; Duan, Shiwei; Zhang, Aiping; Xuan, Jiekun; Wang, Lei; Yu, Lan; Wang, Hongsheng; Li, Xingwang; Feng, Guoyin; He, Lin; Xing, Qinghe",PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY,2009,4,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
helin,Association study on the NAPG gene and bipolar disorder in the Chinese Han population,"Li, Xingwang; Zhang, Jing; Wang, Yang; Ji, Jue; Yang, Fengping; Wan, Chunling; Wang, Peng; Feng, Guoyin; Lindpaintner, Klaus; He, Lin; He, Guang",NEUROSCIENCE LETTERS,2009,4,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
helin,Association study of a (TG)n dinucleotide repeat at chromosome 15q13.3 and schizophrenia in the Chinese population,"Ma, Jie; Fan, Jin-Bo; Bian, Li; Zhang, Chang-Shun; Li, Xing-Wang; Gu, Niu-Fan; Feng, Guo-Yin; St Clair, David; He, Lin",PSYCHIATRY RESEARCH,2008,4,0.57 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
helin,CNTNAP2 is significantly associated with schizophrenia and major depression in the Han Chinese population,"Ji, Weidong; Li, Tao; Pan, Yaosheng; Tao, Hua; Ju, Kang; Wen, Zujia; Fu, Yingchun; An, Zhiguo; Zhao, Qian; Wang, Ti; He, Lin; Feng, Guoyin; Yi, Qizhong; Shi, Yongyong",PSYCHIATRY RESEARCH,2013,3,1.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
helin,Rare CNVs and Tag SNPs at 15q11.2 Are Associated With Schizophrenia in the Han Chinese Population,"Zhao, Qian; Li, Tao; Zhao, XinZhi; Huang, Ke; Wang, Ti; Li, ZhiQiang; Ji, Jue; Zeng, Zhen; Zhang, Zhao; Li, Kan; Feng, GuoYin; St Clair, David; He, Lin; Shi, YongYong",SCHIZOPHRENIA BULLETIN,2013,3,1.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
helin,Wnt-mediated reciprocal regulation between cartilage and bone development during endochondral ossification,"Lu, Cheng; Wan, Yong; Cao, Jingjing; Zhu, Xuming; Yu, Jian; Zhou, Rujiang; Yao, Yiyun; Zhang, Lingling; Zhao, Haixia; Li, Hanjun; Zhao, Jianzhi; He, Lin; Ma, Gang; Yang, Xiao; Yao, Zhengju; Guo, Xizhi",BONE,2013,3,1.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
helin,No Correlation of hsa-miR-148a with Expression of PXR or CYP3A4 in Human Livers from Chinese Han Population,"Wei, Zhiyun; Chen, Mingjie; Zhang, Yiting; Wang, Xiaofei; Jiang, Songshan; Wang, Yang; Wu, Xi; Qin, Shengying; He, Lin; Zhang, Lirong; Xing, Qinghe",PLOS ONE,2013,3,1.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
helin,Association between a COMT polymorphism and clinical response to risperidone treatment: a pharmacogenetic study,"Zhao, Qing-Zhu; Liu, Bao-Cheng; Zhang, Jing; Wang, Lei; Li, Xing-Wang; Wang, Yang; Ji, Jue; Yang, Feng-Ping; Wan, Chun-Ling; Xu, Yi-Feng; Feng, Guo-Yin; He, Lin; He, Guang",PSYCHIATRIC GENETICS,2012,3,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
helin,A Common variant near the melanocortin 4 receptor is associated with low-density lipoprotein cholesterol and total cholesterol in the Chinese Han population,"Tao, Liming; Zhang, Zhou; Chen, Zhuo; Zhou, Daizhan; Li, Weidong; Kan, Mengyuan; Zhang, Di; He, Lin; Huang, Guoying; Liu, Yun",MOLECULAR BIOLOGY REPORTS,2012,3,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
helin,Involvement of Autophagy in Cardiac Remodeling in Transgenic Mice with Cardiac Specific Over-Expression of Human Programmed Cell Death 5,"An, Lin; Zhao, Xiwen; Wu, Jian; Jia, Jianguo; Zou, Yunzeng; Guo, Xizhi; He, Lin; Zhu, Hongxin",PLOS ONE,2012,3,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
helin,Proteome alterations of cortex and hippocampus tissues in mice subjected to vitamin A depletion,"Zhang, Ming; Huang, Ke; Zhang, Zhao; Ji, Baohu; Zhu, Hui; Zhou, Kejun; Li, Yang; Yang, Jinglei; Sun, Liya; Wei, Zhiyun; He, Guang; Gao, Linghan; He, Lin; Wan, Chunling",JOURNAL OF NUTRITIONAL BIOCHEMISTRY,2011,3,0.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
helin,"No Association of the YWHAE Gene with Schizophrenia, Major Depressive Disorder or Bipolar Disorder in the Han Chinese Population","Liu, Jie; Zhou, Guoquan; Ji, Weidong; Li, Junyan; Li, Tao; Wang, Ti; Li, You; Zeng, Zhen; Hu, Zhiwei; Zheng, Linqing; Ji, Jue; Wang, Yang; Wei, Zhiyun; Feng, Guoyin; He, Lin; Shi, Yongyong",BEHAVIOR GENETICS,2011,3,0.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
helin,Methylenetetrahydrofolate reductase gene polymorphisms and cerebral palsy in Chinese infants,"Cheng, Xiuyong; Li, Tongchuan; Wang, Honglian; Zhu, Dengna; Ma, Caiyun; Ma, Bingxiang; Wang, Yinghong; Zhang, Junyu; Guo, Luo; Wang, Lei; Yun, Liu; Chen, Shiting; Jiang, Zedong; He, Lin; Zhu, Changlian; Xing, Qinghe",JOURNAL OF HUMAN GENETICS,2011,3,0.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
helin,Association study between RGS4 and bipolar disorder in the Chinese Han population,"Li, You; Zhao, Qian; Zhang, Zhao; Wang, Peng; Che, Ronglin; Tang, Wei; Feng, Guoyin; Lindpaintner, Klaus; He, Lin; Shi, Yongyong",PSYCHIATRIC GENETICS,2010,3,0.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
helin,Positive association between ALDH1A2 and schizophrenia in the Chinese population,"Wan, Chunling; Shi, Yongyong; Zhao, Xinzhi; Tang, Wei; Zhang, Ming; Ji, Baohu; Zhu, Hui; Xu, Yifeng; Li, Huafang; Feng, Guoyin; He, Lin",PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY,2009,3,0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
helin,"No relationship between 2 ', 3 '-cyclic nucleotide 3 '-phosphodiesterase and schizophrenia in the Chinese Han population: an expression study and meta- analysis","Che, Ronglin; Tang, Wei; Zhang, Jing; Wei, Zhiyun; Zhang, Zhao; Huang, Ke; Zhao, Xinzhi; Gao, Jianjun; Zhou, Guoquan; Huang, Peirong; He, Lin; Shi, Yongyong",BMC MEDICAL GENETICS,2009,3,0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
helin,Noncanonical and canonical splice sites: a novel mutation at the rare noncanonical splice-donor cut site (IVS4+1A > G) of SEDL causes variable splicing isoforms in X-linked spondyloepiphyseal dysplasia tarda,"Xiong, Feng; Gao, Jianjun; Li, Jun; Liu, Yun; Feng, Guoyin; Fang, Wenli; Chang, Hongfen; Xie, Jiang; Zheng, Haitao; Li, Tingyu; He, Lin",EUROPEAN JOURNAL OF HUMAN GENETICS,2009,3,0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
helin,Quantitative fluorescent polymerase chain reaction to detect chromosomal anomalies in spontaneous abortion,"Zou, Gang; Zhang, Jing; Li, Xing W.; He, Lin; He, Guang; Duan, Tony",INTERNATIONAL JOURNAL OF GYNECOLOGY & OBSTETRICS,2008,3,0.43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
helin,Investigation of variants in the promoter region of PIK3C3 in schizophrenia,"Tang, Ruqi; Zhao, Xinzhi; Fang, Chao; Tang, Wei; Huang, Ke; Wang, Lei; Li, Huafang; Feng, Guoyin; Zhu, Shaomin; Liu, Huijun; He, Lin; Shi, Yongyong",NEUROSCIENCE LETTERS,2008,3,0.43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
helin,Are there tumor suppressor genes on chromosome 4p in sporadic colorectal carcinoma?,"Zheng, Hai-Tao; Jiang, Li-Xin; Lv, Zhong-Chuan; Li, Da-Peng; Zhou, Chong-Zhi; Gao, Jian-Jun; He, Lin; Peng, Zhi-Hai",WORLD JOURNAL OF GASTROENTEROLOGY,2008,3,0.43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
helin,Screening for SNPs and haplotypes in the CYP3A7 gene in Chinese populations,"Du, Jing; Shi, Yongyong; Zhang, Aiping; Wang, Lei; Xuan, Jiekun; He, Guang; Xu, Lingyun; Xu, Mingsheng; Shu, Anli; Yu, Lan; Li, Xingwang; Meng, Junwei; Feng, Guoyin; Xing, Qinghe; He, Lin",PHARMACOGENOMICS,2007,3,0.38 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
helin,A role for c-Abl in cell senescence and spontaneous immortalization,"Zhang, Man; Li, Lili; Wang, Zhongfeng; Liu, Huijuan; Hou, Junlin; Zhang, Min; Hao, Aijun; Liu, Yun; He, Guang; Shi, Yongyong; He, Lin; Wang, Xueying; Wan, Yue; Li, Baojie",AGE,2013,2,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
helin,dBre1/dSet1-dependent pathway for histone H3K4 trimethylation has essential roles in controlling germline stem cell maintenance and germ cell differentiation in the Drosophila ovary,"Xuan, Tao; Xin, Tianchi; He, Jie; Tan, Jieqiong; Gao, Yin; Feng, Shiyun; He, Lin; Zhao, Gengchun; Li, Mingfa",DEVELOPMENTAL BIOLOGY,2013,2,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
helin,Identification of MicroRNAs in Human Follicular Fluid: Characterization of MicroRNAs That Govern Steroidogenesis in Vitro and Are Associated With Polycystic Ovary Syndrome in Vivo,"Sang, Qing; Yao, Zhongyuan; Wang, Huan; Feng, Ruizhi; Wang, Haojue; Zhao, Xinzhi; Xing, Qinghe; Jin, Li; He, Lin; Wu, Lingqian; Wang, Lei",JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,2013,2,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
helin,Histamine H4 Receptor Polymorphism A Potential Predictor of Risperidone Efficacy,"Wei, Zhiyun; Wang, Lei; Yu, Tao; Wang, Yang; Sun, Liya; Wang, Ti; Huo, Ran; Li, Yang; Wu, Xi; Qin, Shengying; Xu, Yifeng; Feng, Guoyin; He, Lin; Xing, Qinghe",JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,2013,2,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
helin,Promoter hypomethylation of TIMP3 is associated with pre-eclampsia in a Chinese population,"Xiang, Yuqian; Zhang, Xiaojing; Li, Qiaoli; Xu, Jiawei; Zhou, Xinyao; Wang, Teng; Xing, Qinghe; Liu, Yun; Wang, Lei; He, Lin; Zhao, Xinzhi",MOLECULAR HUMAN REPRODUCTION,2013,2,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
helin,Systematic Functional Characterization of Cytochrome P450 2E1 Promoter Variants in the Chinese Han Population,"Huang, Xunyi; Chen, Lili; Song, Wenlong; Chen, Ling; Niu, Jiamin; Han, Xia; Feng, Guoyin; He, Lin; Qin, Shengying",PLOS ONE,2012,2,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
helin,A pharmacogenetic study of risperidone on histamine H3 receptor gene (HRH3) in Chinese Han schizophrenia patients,"Wei, Zhiyun; Wang, Lei; Zhang, Mengmeng; Xuan, Jiekun; Wang, Yang; Liu, Baocheng; Shao, Liyan; Li, Jun; Zeng, Zhen; Li, Tao; Liu, Jie; Wang, Ti; Zhang, Ming; Qin, Shengying; Xu, Yifeng; Feng, Guoyin; He, Lin; Xing, Qinghe",JOURNAL OF PSYCHOPHARMACOLOGY,2012,2,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
helin,Dynamic Network of Transcription and Pathway Crosstalk to Reveal Molecular Mechanism of MGd-Treated Human Lung Cancer Cells,"Shao, Liyan; Wang, Lishan; Wei, Zhiyun; Xiong, Yuyu; Wang, Yang; Tang, Kefu; Li, Yang; Feng, Guoyin; Xing, Qinghe; He, Lin",PLOS ONE,2012,2,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
helin,Genetic Polymorphisms in CYP2E1: Association with Schizophrenia Susceptibility and Risperidone Response in the Chinese Han Population,"Huo, Ran; Tang, Kefu; Wei, Zhiyun; Shen, Lu; Xiong, Yuyu; Wu, Xi; Niu, Jiamin; Han, Xia; Tian, Zhengan; Yang, Lun; Feng, Guoyin; He, Lin; Qin, Shengying",PLOS ONE,2012,2,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
helin,"Analysis of association between common SNPs in ErbB4 and bipolar affective disorder, major depressive disorder and schizophrenia in the Han Chinese population","Chen, Peng; Chen, Jianhua; Huang, Ke; Ji, Weidong; Wang, Ti; Li, Tao; Wang, Yang; Wang, Hankun; He, Lin; Feng, Guoyin; Shi, Yongyong",PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY,2012,2,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
helin,Rapid detection of glycogen storage disease type Ia by DNA microarray,"Xu, Shanshan; Qin, Shengying; Gu, Xuefan; Qiu, Wenjuan; Ye, Jun; Han, Lianshu; He, Lin",CLINICAL CHEMISTRY AND LABORATORY MEDICINE,2010,2,0.40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
helin,Differential expression profiling of the synaptosome proteome in a rat model of antipsychotic resistance,"Ji, Baohu; Zhang, Zhao; Zhang, Ming; Zhu, Hui; Zhou, Kejun; Yang, Jinglei; Li, Yang; Sun, Liya; Feng, Guoyin; Wang, Yujiong; He, Lin; Wan, Chunling",BRAIN RESEARCH,2009,2,0.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
helin,No association between bipolar disorder and syngr1 or synapsin II polymorphisms in the Han Chinese population,"Wang, Yabing; Yu, Lan; Zhao, Teng; Xu, Jie; Liu, Zhe; Liu, Yun; Feng, Guoyin; He, Lin; Li, Sheng",PSYCHIATRY RESEARCH,2009,2,0.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
helin,DNA addition using linear self-assembly,Zhao Jian; Qian LuLu; Liu Qiang; Zhang ZhiZhou; He Lin,CHINESE SCIENCE BULLETIN,2007,2,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
helin,Supported Gold Catalysis: From Small Molecule Activation to Green Chemical Synthesis,"Liu, Xiang; He, Lin; Liu, Yong-Mei; Cao, Yong",ACCOUNTS OF CHEMICAL RESEARCH,2014,1,1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
helin,A genome-wide association study identifies two new cervical cancer susceptibility loci at 4q12 and 17q12,"Shi, Yongyong; Li, Li; Hu, Zhibin; Li, Shuang; Wang, Shixuan; Liu, Jihong; Wu, Chen; He, Lin; Zhou, Jianfeng; Li, Zhiqiang; Hu, Ting; Chen, Yile; Jia, Yao; Wang, Shaoshuai; Wu, Li; Cheng, Xiaodong; Yang, Zhijun; Yang, Ru; Li, Xiong; Huang, Kecheng; Zhang, Qinghua; Zhou, Hang; Tang, Fangxu; Chen, Zhilan; Shen, Jian; Jiang, Jie; Ding, Hu; Xing, Hui; Zhang, Shulan; Qu, Pengpeng; Song, Xiaojie; Lin, Zhongqiu; Deng, Dongrui; Xi, Ling; Lv, Weiguo; Han, Xiaobing; Tao, Guangshi; Yan, Lixing; Han, Zhedong; Li, Zhuang; Miao, Xiaoping; Pan, Shandong; Shen, Yuanming; Wang, Hui; Liu, Dan; Gong, Ee; Li, Zheng; Zhou, Limei; Luan, Xiaomei; Wang, Chuping; Song, Qian; Wu, Sufang; Xu, Hongbin; Shen, Jiawei; Qiang, Fulin; Ma, Gang; Liu, Li; Chen, Xiaojun; Liu, Jibin; Wu, Jiangping; Shen, Yan; Wen, Yang; Chu, Minjie; Yu, Jiang; Hu, Xiaoxia; Fan, Yujuan; He, Hongying; Jiang, Yanming; Lei, Zhiying; Liu, Cui; Chen, Jianhua; Zhang, Yuan; Yi, Cunjian; Chen, Shuangyun; Li, Wenjin; Wang, Daowen; Wang, Zehua; Di, Wen; Shen, Keng; Lin, Dongxin; Shen, Hongbing; Feng, Youji; Xie, Xing; Ma, Ding",NATURE GENETICS,2013,1,0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
helin,Metabolomic Analysis Reveals Metabolic Disturbance in the Cortex and Hippocampus of Subchronic MK-801 Treated Rats,"Sun, Liya; Li, Juan; Zhou, Kejun; Zhang, Ming; Yang, Jinglei; Li, Yang; Ji, Baohu; Zhang, Zhao; Zhu, Hui; Yang, Lun; He, Guang; Gao, Linghan; Wei, Zhiyun; Wang, Kejian; Han, Xue; Liu, Weiqing; Tan, Liwen; Yu, Yihua; He, Lin; Wan, Chunling",PLOS ONE,2013,1,0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
helin,"Common genetic variation in CYP1B1 is associated with concentrations of T-4, FT3 and FT4 in the sera of polycystic ovary syndrome patients","Zou, Shien; Sang, Qing; Wang, Huan; Feng, Ruizhi; Li, Qiaoli; Zhao, Xinzhi; Xing, Qinghe; Jin, Li; He, Lin; Wang, Lei",MOLECULAR BIOLOGY REPORTS,2013,1,0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
helin,Drug addiction is associated with leukocyte telomere length,"Yang, Zhaoyang; Ye, Junyi; Li, Candong; Zhou, Daizhan; Shen, Qin; Wu, Ji; Cao, Lan; Wang, Ting; Cui, Daxiang; He, Shigang; Qi, Guoyang; He, Lin; Liu, Yun",SCIENTIFIC REPORTS,2013,1,0.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
